    [default] s55: R²=0.3195, MAPE=18.92%
  Epoch    1/1000 | Train: 0.131695 | Val Loss: 0.193437 | Val Corr: 0.2442
  Epoch   20/1000 | Train: 0.059713 | Val Loss: 0.164276 | Val Corr: 0.6210
  Epoch   40/1000 | Train: 0.049427 | Val Loss: 0.166299 | Val Corr: 0.6456
  Epoch   60/1000 | Train: 0.044364 | Val Loss: 0.185262 | Val Corr: 0.5914
  Epoch   80/1000 | Train: 0.036680 | Val Loss: 0.193060 | Val Corr: 0.5515
  Epoch  100/1000 | Train: 0.033269 | Val Loss: 0.192944 | Val Corr: 0.5840
  Epoch  120/1000 | Train: 0.031498 | Val Loss: 0.195649 | Val Corr: 0.5868
  Epoch  140/1000 | Train: 0.027554 | Val Loss: 0.204504 | Val Corr: 0.5201
  Epoch  160/1000 | Train: 0.027623 | Val Loss: 0.198044 | Val Corr: 0.5957
  Epoch  180/1000 | Train: 0.021408 | Val Loss: 0.194954 | Val Corr: 0.6296
  Epoch  200/1000 | Train: 0.023783 | Val Loss: 0.198382 | Val Corr: 0.5204
  Epoch  220/1000 | Train: 0.025382 | Val Loss: 0.201083 | Val Corr: 0.5977
  Epoch  240/1000 | Train: 0.022167 | Val Loss: 0.199064 | Val Corr: 0.5967
  Epoch  260/1000 | Train: 0.020079 | Val Loss: 0.205314 | Val Corr: 0.5822
  Epoch  280/1000 | Train: 0.020930 | Val Loss: 0.211179 | Val Corr: 0.5658
  Epoch  300/1000 | Train: 0.023603 | Val Loss: 0.193450 | Val Corr: 0.5937
  Epoch  320/1000 | Train: 0.023775 | Val Loss: 0.197485 | Val Corr: 0.6286
  Epoch  340/1000 | Train: 0.020110 | Val Loss: 0.209296 | Val Corr: 0.5850
  Epoch  360/1000 | Train: 0.017667 | Val Loss: 0.209416 | Val Corr: 0.5894
  Epoch  380/1000 | Train: 0.021138 | Val Loss: 0.188729 | Val Corr: 0.6192
  Epoch  400/1000 | Train: 0.018751 | Val Loss: 0.210567 | Val Corr: 0.5807
  Epoch  420/1000 | Train: 0.023340 | Val Loss: 0.186724 | Val Corr: 0.6126
  Epoch  440/1000 | Train: 0.017734 | Val Loss: 0.199860 | Val Corr: 0.6119
  Epoch  460/1000 | Train: 0.018726 | Val Loss: 0.197191 | Val Corr: 0.5977
  Epoch  480/1000 | Train: 0.021699 | Val Loss: 0.202654 | Val Corr: 0.5767
  Epoch  500/1000 | Train: 0.017771 | Val Loss: 0.204934 | Val Corr: 0.5884
  Epoch  520/1000 | Train: 0.019393 | Val Loss: 0.212961 | Val Corr: 0.5660
  Epoch  540/1000 | Train: 0.019081 | Val Loss: 0.214087 | Val Corr: 0.5608
  Epoch  560/1000 | Train: 0.016612 | Val Loss: 0.220185 | Val Corr: 0.5495
  Epoch  580/1000 | Train: 0.019529 | Val Loss: 0.186000 | Val Corr: 0.6394
  Epoch  600/1000 | Train: 0.017540 | Val Loss: 0.225538 | Val Corr: 0.5373
  Epoch  620/1000 | Train: 0.021251 | Val Loss: 0.226539 | Val Corr: 0.5049
  Epoch  640/1000 | Train: 0.017229 | Val Loss: 0.214085 | Val Corr: 0.5872
  Epoch  660/1000 | Train: 0.018441 | Val Loss: 0.214863 | Val Corr: 0.5749
  Early stopping at epoch 662
